id,gid,lg,na,bid,bna,bsl,stt,st,rat,rtxt,sri,rii,mna,dtim,avd,time_estimation,ac,adb,acr,acod,cav,mav,ism,isn,isd,dls,dch,dct,tch,mcc,mtyp,trc,ttyp,sl,an,aid,cus/0/id,cus/0/na,cus/0/sl,cus/1/id,cus/1/na,cus/1/sl,css,adc,att,amt,atbt,hsp,pdto,pri,act,pmsg,ttrev,trt,trts,des,iss,finalRank,dcl,smr,htd,htc,fm,inc,itg,ipt,ipos,gtl,Lon,Lat,ius,icr,iush,ust,usicon,uscom,uscomid,sha,shc,rgrl,ida,dtxt,otxt,mofs,mdis,ipa,ptxt,mpro,iccm,isVatInc,hrd,hasv,fids/0,fids/1,fids/2,fids/3,fids/4,fids/5,fids/6,fids/7,verticalType,verticals/0,mentyp,isub,isds,prtg,ctav,spd/cat,spd/type,spd/token,sldk,cld,tpvc,prom,ismgrtd,isfof,rnk/rtrk,rnk/orrk,rnk/acrk,rnk/frrk,rnk/rork,rnk/inrk,dhcvid,isTalabatPro,is_tpro,is_tstar,tstar_desc,sponsored_rank,cus/2/id,cus/2/na,cus/2/sl,cus/3/id,cus/3/na,cus/3/sl,fids/8,fids/9,fids/10,fids/11,fids/12,fids/13,fids/14,fids/15,verticals/1,ftgs/0,cus/4/id,cus/4/na,cus/4/sl,cus/5/id,cus/5/na,cus/5/sl,verticals/2,verticals/3,verticals/4,verticals/5
4515,0,01_635991882106291922.jpg,Sandwich Express,9124,"Sandwich Express, Hawally",sandwich-express-hawally,1,1,3.3,Good,true,1,3,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,true,false,false,false,Close,0.5,0,0,0,0,0,0,sandwich-express,,,12,Sandwiches,,24,Breakfast,,"Sandwiches, Breakfast, Shawarma & Doner",,,,,false,0,,05/16/2016 16:12:33,,0,109 ratings,109,,false,143,,,false,false,false,false,false,false,false,autohero_Sandwiches_1.jpg,47.910194,29.297619,false,false,false,,,,0,7,2,false,false,,,0,0,false,,0,false,false,false,true,28,29,100002,,,,,,0,0,1,false,false,0,0,,,,17.92,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,332,Shawarma & Doner,,,,,,,,,,,,,,,,,,,,,,,,
4589,0,Convoy_636007236564184158.jpg,Convoy,9268,"convoy, Ardiya Small Industrial",convoy-ardiya-small-industrial,1,1,3.8,Very good,true,2,0,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,true,false,false,false,Close,0.5,0,0,0,0,0,0,convoy,,,14,Burgers,,18,American,,"Burgers, American, International",,,,,false,0,,05/29/2016 15:39:00,,0,40 ratings,40,,false,143,,,false,false,false,false,false,false,false,autohero_Burgers_1.jpg,47.912887,29.294552,true,true,false,,,Coka,1,87,3,false,false,,,0,0,false,,0,false,false,false,true,28,29,100002,100003,100004,53,,,0,0,1,false,false,0,0,,,,17.723,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,396,International,,,,,,,,,,,,,,,,,,,,,,,,
4642,0,Petite-Boite-Bistro_636038390408318527.jpg,Petite Boite Bistro,9378,"Petite Boite, Sharq",petite-boite-sharq,1,1,4,Very good,true,2,5,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,false,false,false,Close,0.5,0,0,0,0,0,0,petite-boite-bistro,,,22,Desserts,,12,Sandwiches,,"Desserts, Sandwiches, Cafe",,,,,false,0,,06/08/2016 00:00:00,,0,45 ratings,45,,false,143,,,false,false,false,false,false,false,false,autohero_Desserts_1.jpg,47.99293,29.3758,false,false,false,,,,0,48,1,false,false,,,0,0,false,,0,false,false,false,true,28,29,100002,100003,53,,,,0,0,1,false,false,0,0,,,,9.125,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,15,Cafe,,,,,,,,,,,,,,,,,,,,,,,,
4649,0,Chraimba_636011636993049679.jpg,Chraimba,9384,"Chraimba , aswq alqurain",chraimba-aswq-alqurain,1,1,2.7,Normal,true,0,4,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,false,false,false,Close,0.5,0,0,0,0,0,0,chraimba,,,14,Burgers,,18,American,,"Burgers, American, Sandwiches",,,,,false,0,,06/10/2016 00:00:00,,0,23 ratings,23,,false,143,,,false,false,false,false,false,false,false,autohero_Burgers_7.jpg,48.04952800000001,29.205172,false,false,false,,,,0,48,1,false,false,,,0,0,false,,0,false,false,false,true,28,29,100002,,,,,,0,0,1,false,false,0,0,,,,14.944,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,12,Sandwiches,,,,,,,,,,,,,,,,,,,,,,,,
5486,0,Brown-Rice_636026330797987004.jpg,Brown Rice,10811,"Brown Rice, Ardiya Small Industrial",brown-rice-ardiya-small-industrial,1,1,3.8,Very good,true,2,4,90,Within 90 mins,90 - 100 mins,true,true,false,false,false,false,false,false,false,Close,0.5,0,0,0,0,0,0,brown-rice,,,19,Kuwaiti,,10,Healthy Food,,"Kuwaiti, Healthy Food",,,,,true,2,,06/27/2016 14:38:09,,0,195 ratings,195,,false,143,,,false,false,false,false,false,false,false,autohero_Kuwaiti_7.jpg,0,0,false,false,false,,,,0,87,3,false,false,,,0,0,false,,0,false,false,false,true,32,28,100002,100003,53,,,,0,0,1,false,false,0,0,,,,14.985,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
5507,0,Ghraeyf_636043571724664147.jpg,Ghraeyf,10905,"Ghraeyf, Jabriya",ghraeyf-jabriya,1,1,3.2,Good,true,1,0,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,false,false,false,Close,0.5,0,0,0,0,0,0,ghraeyf,,,397,Asian,,,,,Asian,,,,,false,0,,07/03/2016 18:00:22,,0,390 ratings,390,,false,143,,,false,false,false,false,false,false,false,,48.01635,29.322815,true,true,true,,logo_cocacola.png,Coka,1,23,2,false,false,,,0,0,false,,0,false,false,false,true,60,28,29,100002,100004,53,,,0,0,1,false,false,2,0,,,,5.821,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
5548,0,Meals-on-Wheels-01_636055103861998795.jpg,Meals On Wheels,11398,"Meals On Wheels, Sharq",meals-on-wheels-sharq,1,1,3.7,Good,true,1,4,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,false,false,false,Close,0.5,0,0,0,0,0,0,meals-on-wheels,,,4,Italian,,14,Burgers,,"Italian, Burgers, Breakfast",,,,,false,0,,08/04/2016 11:51:43,,0,198 ratings,198,,false,143,,,false,false,false,false,false,false,false,autohero_Italian_9.jpg,47.979749,29.368916,true,true,false,,,Coka,1,48,1,false,false,,,0,0,false,,0,false,false,false,true,28,29,100002,53,,,,,0,0,1,false,false,1,0,,,,10.175,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,24,Breakfast,,,,,,,,,,,,,,,,,,,,,,,,
5578,0,El-Mariachi_636059254376376291.jpg,El Mariachi Cantina,11167,"Al Mariachi Cantina, Ardhiya",al-mariachi-cantina-ardhiya,1,1,3.2,Good,true,1,4,60,Within 60 mins,60 - 70 mins,true,true,false,false,false,false,false,false,false,Close,0.5,0,0,0,0,0,0,al-mariachi-cantina,,,25,Mexican,,12,Sandwiches,,"Mexican, Sandwiches, Burgers",,,,,false,0,,07/20/2016 20:15:42,,0,48 ratings,48,,false,143,,,false,false,false,false,false,false,false,autohero_Mexican_4.jpg,0,0,true,true,false,,,Coka,1,62,3,false,false,,,0,0,false,,0,false,false,false,true,28,100002,,,,,,,0,0,1,false,false,0,0,,,,14.985,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,14,Burgers,,,,,,,,,,,,,,,,,,,,,,,,
5626,0,Tekka-Roub_Final-Log_636110920566200659.jpg,Tekka Roub,11485,"Tekka Roub, Sharq",tekka-roub-sharq,1,1,3.3,Good,true,1,4,60,Within 60 mins,60 - 70 mins,true,true,false,false,false,false,false,false,false,Close,0.5,0,0,0,0,0,0,tekka-roub,,,3,Lebanese,,395,Arabic,,"Lebanese, Arabic",,,,,true,2,,10/05/2016 00:00:00,,0,32 ratings,32,,false,143,,,false,false,false,false,false,false,false,autohero_Lebanese_6.jpg,0,0,false,false,false,,,,0,48,1,false,false,,,0,0,false,,0,false,false,false,true,32,28,100002,53,,,,,0,0,1,false,false,0,0,,,,14.985,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
5639,0,chkn-logo-talabat-(1)_636078997043549975.jpg,CHKN,11587,"CHKN, Salmiya",chkn-salmiya,1,1,3.8,Very good,true,2,3.5,60,Within 60 mins,60 - 70 mins,true,true,false,false,false,false,false,false,false,Close,0.25,0,0,0,0,0,0,chkn,,,18,American,,12,Sandwiches,,"American, Sandwiches",,,,,false,0,,08/19/2016 16:40:03,,0,292 ratings,292,,false,143,,,false,false,false,true,false,false,false,autohero_American_3.jpg,48.08997899999997,29.33213,false,false,false,,,,0,9,2,false,false,,,0,0,false,,0,false,false,false,true,28,100002,100003,,,,,,0,0,1,false,false,2,0,,,,2.728,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
5674,0,Black-Paprika_636067689304725204.jpg,Black Paprika,11372,"Black Paprika, Kuwait City",black-paprika-kuwait-city,1,1,3.8,Very good,true,2,4,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,false,false,false,Close,0.5,0,0,0,0,0,0,black-paprika,,,14,Burgers,,18,American,,"Burgers, American",,,,,false,0,,08/02/2016 00:00:00,,0,30 ratings,30,,false,143,,,false,false,false,false,false,false,false,autohero_Burgers_10.jpg,48.082663,29.336627,false,false,false,,,,0,4,1,false,false,,,0,0,false,,0,false,false,false,true,28,29,100002,100003,,,,,0,0,1,false,false,0,0,,,,1.83,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
5678,0,Brother-Burger_636082426717468270.jpg,Brother Burger,11383,"Brother Burger, Rumaithiya",brother-burger-rumaithiya,1,1,0,Normal,true,0,4,60,Within 60 mins,60 - 70 mins,true,true,false,false,false,true,false,false,false,Close,0.5,0,0,0,0,0,0,brother-burger,,,14,Burgers,,18,American,,"Burgers, American",,,,,false,0,,08/02/2016 16:55:12,,0,No rating,No rating,,false,143,,,false,false,false,false,false,false,false,autohero_Burgers_8.jpg,47.909645080566406,29.294021606445312,true,true,false,,,Coka,1,9,2,false,false,,,0,0,false,,0,false,false,false,true,28,100002,53,,,,,,0,0,1,false,false,0,0,,,,18.085,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
5693,0,Doner-Baik_636064601490424799.jpg,Doner Baik,11474,"Doner Baik, Mahboula",doner-baik-mahboula,1,1,3.1,Good,true,1,3,75,Within 75 mins,75 - 85 mins,true,true,true,false,false,true,false,false,false,Close,0.5,0,0,0,0,0,0,doner-baik,,,332,Shawarma & Doner,,,,,Shawarma & Doner,,,,,false,0,,08/10/2016 21:12:21,,0,36 ratings,36,,false,143,,,false,false,false,false,false,false,false,autohero_Shawarma&Doner_4.jpg,48.130556,29.087917,false,false,false,,,,0,24,4,false,false,,,0,0,false,,0,false,false,false,true,28,29,100002,53,,,,,0,0,1,false,false,0,0,,,,28.741,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
5758,0,Alfredo's-Gallery_636086938251318317.jpg,Alfredo's Gallery,11863,"Alfredo's Gallery, Rai",alfredos-gallery-rai,1,1,4.1,Very good,true,2,4,60,Within 60 mins,60 - 70 mins,true,true,false,false,false,true,false,false,false,Close,0.5,0,0,0,0,0,0,alfredos-gallery,,,4,Italian,,,,,Italian,,,,,false,0,,10/03/2016 00:00:00,,0,3 ratings,3,,false,143,,,false,false,false,false,false,false,false,autohero_Italian_3.jpg,47.938234,29.303389,false,false,false,,,,0,76,3,false,false,,,0,0,false,,0,false,false,false,true,28,100003,,,,,,,0,0,1,false,false,3,0,,,,14.748,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
5762,0,logo_(2)_636086118530591809.jpg,Bavaria Pasta Burger,11600,"Bavaria Pasta Burger, Salmiya",bavaria-pasta-burger-salmiya,1,1,3.6,Good,true,1,5,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,false,false,false,Close,0.5,0,0,0,0,0,0,bavaria,,,396,International,,4,Italian,,"International, Italian, Burgers",,,,,false,0,,08/21/2016 13:15:24,,0,35 ratings,35,,false,143,,,false,false,false,false,false,false,false,autohero_International_9.jpg,48.088139,29.33299,false,false,false,,,,0,9,2,false,false,,,0,0,false,,0,false,false,false,true,28,29,100002,,,,,,0,0,1,false,false,0,0,,,,2.506,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,14,Burgers,,,,,,,,,,,,,,,,,,,,,,,,
5797,0,Hala-Toot_636075060494654101.jpg,Hala Toot Juice,11669,Hala Toot Juice - Andalous,hala-toot-juice-andalous,1,1,3.7,Good,true,1,4,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,false,false,false,Close,0.5,0,0,0,0,0,0,hala-toot-juice,,,310,Beverages,,22,Desserts,,"Beverages, Desserts, Juices",,,,,true,5,,08/25/2016 11:42:06,,0,60 ratings,60,,false,143,,,false,false,false,false,false,false,false,autohero_Beverages_10.jpg,47.868896,29.306717,false,false,false,,,,0,65,3,false,false,,,0,0,false,,0,false,false,false,true,32,28,29,100002,53,,,,0,0,1,false,false,1,0,,,,22.2,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,249,Juices,,,,,,,,,,,,,,,,,,,,,,,,
5871,0,botamba_636105862804363067.jpg,Botambah Kuwaiti,11731,"West Abu Fetera Small Indust, Botambah Kuwaiti",west-abu-fetera-small-indust-botambah-kuwaiti,1,1,3.4,Good,true,1,4,60,Within 60 mins,60 - 70 mins,true,true,false,false,false,true,false,false,false,Close,0.5,0,0,0,0,0,0,botambah,,,14,Burgers,,18,American,,"Burgers, American",,,,,false,0,,09/27/2016 00:00:00,,0,31 ratings,31,,false,143,,,false,false,false,false,false,false,false,autohero_Burgers_1.jpg,48.048008,29.19846,false,false,false,,,,0,8,3,false,false,,Free 1 Box Chicken Lolly Pop with orders over KD 10.00,0,0,true,Free 1 Box Chicken Lolly Pop with orders over KD 10.00,0,false,false,false,true,28,53,,,,,,,0,0,1,false,false,3,0,,,,15.704,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
5943,0,ILBATA-Burger_636098948574100363.jpg,ILBATA,11935,"ILBATA, Ardhiya",ilbata-ardhiya,1,1,3.8,Very good,true,2,3.5,60,Within 60 mins,60 - 70 mins,true,true,false,false,false,false,false,false,false,Close,0.5,0,0,0,0,0,0,ilbata,,,14,Burgers,,,,,Burgers,,,,,false,0,,10/09/2016 00:00:00,,0,130 ratings,130,,false,143,,,false,false,false,false,false,false,false,autohero_Burgers_7.jpg,47.913082,29.294617,true,true,false,,,Coka,1,62,3,false,false,,,0,0,false,,0,false,false,false,true,28,100002,100003,53,,,,,0,0,1,false,false,0,0,,,,17.7,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
5982,0,Freej-Sowayleh_636101574246479616.jpg,Freej swaeleh,11926,"Freej swaeleh, Salmiya",freej-swaeleh-salmiya,1,1,3.3,Good,true,1,0,5,Within 5 mins,5 - 15 mins,true,true,false,false,false,false,false,false,false,Open,0,0,0,0,0,0,0,freej-swaeleh,,,400,Grocery,,,,,Grocery,,,,,false,0,,09/22/2016 16:45:07,,0,"1,036 ratings",1036,,false,143,,,false,false,false,true,false,true,false,autohero_mandi-yemen_636493827215892538.jpg,48.068432,29.339642,true,true,true,,logo_pepsi.png,Coka,1,9,2,false,false,,,0,0,false,,0,false,false,false,true,638,70,60,36,26,28,100000,100001,0,0,1,false,false,1,0,,,,0.255,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,100002,100004,53,,,,,,,,,,,,,,,,,
5990,0,Dabbawala-Logo_636107561015353248.jpg,Dabbawala,11945,"Dabbawala, Salmiya",dabbawala-salmiya,1,1,3.4,Good,true,1,5,60,Within 60 mins,60 - 70 mins,true,true,false,false,false,false,false,false,false,Close,0.5,0,0,0,0,0,0,dabbawala,,,5,Indian,,,,,Indian,,,,,true,2,,10/27/2016 00:00:00,,0,52 ratings,52,,false,143,,,false,false,false,false,false,false,false,autohero_Indian_10.jpg,48.059558,29.337462,false,false,false,,,,0,9,2,false,false,,,0,0,false,,0,false,false,false,true,32,28,100002,53,,,,,0,0,1,false,false,0,0,,,,0.763,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
6060,0,S__F-Logo_636113644038239355.jpg,Seekh O Fahm,12050,"Seekh O Fahm, Salmiya",seekh-o-fahm-salmiya,1,1,4,Very good,true,2,5,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,false,false,false,Close,0.5,0,0,0,0,0,0,seekh-o-fahm,,,3,Lebanese,,,,,Lebanese,,,,,true,2,,10/06/2016 00:00:00,,0,18 ratings,18,,false,143,,,false,false,false,false,false,false,false,autohero_Lebanese_1.jpg,48.089417,29.326672,true,true,false,,,Coka,1,9,2,false,false,,,0,0,false,,0,false,false,false,true,32,28,29,100002,100003,,,,0,0,1,false,false,0,0,,,,2.894,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
6118,0,Dwaihi-Palace_636122216324559582.jpg,Dwaihi Palace,12213,"Dwaihi Palace, Farwaniya",dwaihi-palace-farwaniya,1,1,3.5,Good,true,1,3,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,true,false,false,false,Close,0.5,0,0,0,0,0,0,dwaihi-palace,,,19,Kuwaiti,,396,International,,"Kuwaiti, International, Indian",,,,,false,0,,10/22/2016 00:00:00,,0,41 ratings,41,,false,143,,,false,false,false,false,false,false,false,autohero_Kuwaiti_5.jpg,47.958125,29.28027,false,false,false,,,,0,6,3,false,false,,,0,0,false,,0,false,false,false,true,28,29,100002,,,,,,0,0,1,false,false,2,0,,,,13.651,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,5,Indian,,,,,,,,,,,,,,,,,,,,,,,,
6122,0,Grano_636141329994713597.jpg,Grano,12141,"Grano, Shuwaikh",grano-shuwaikh,1,1,4,Very good,true,2,4,60,Within 60 mins,60 - 70 mins,true,true,false,false,false,true,false,false,false,Close,0.5,0,0,0,0,0,0,grano,,,4,Italian,,,,,Italian,,,,,false,0,,10/12/2016 22:09:09,,0,10 ratings,10,,false,143,,,false,false,false,false,false,false,false,autohero_Italian_4.jpg,47.954938,29.322824,false,false,false,,,,0,1,1,false,false,,Free Margherita Pizza with orders over KD 10.00,0,0,true,Free Margherita Pizza with orders over KD 10.00,0,false,false,false,true,28,100002,100003,,,,,,0,0,1,false,false,0,0,,,,12.488,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
6319,0,grill-and-more_636139625317488721.jpg,Grill and More,12469,"Grill and More Restaurant, Hawally",grill-and-more-restaurant-hawally,1,1,3.9,Very good,true,2,4,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,false,false,false,Close,0.5,0,0,0,0,0,0,grill-and-more-restaurant,,,3,Lebanese,,395,Arabic,,"Lebanese, Arabic",,,,,false,0,,11/15/2016 00:00:00,,0,280 ratings,280,,false,143,,,false,false,false,false,false,false,false,autohero_Lebanese_2.jpg,48.019703,29.340988,false,false,false,,,,0,7,2,false,false,,,0,0,false,,0,false,false,false,true,28,29,100002,100003,,,,,0,0,1,false,false,0,0,,,,5.179,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
6507,0,Bahar-Al-Kout_636159350074234553.jpg,Bahar Alkout,12784,"Bahar Alkout, Ardiya Small Industrial",bahar-alkout-ardiya-small-industrial,1,1,3.9,Very good,true,2,5,60,Within 60 mins,60 - 70 mins,true,true,false,false,false,false,false,false,false,Close,0.5,0,0,0,0,0,0,bahar-alkout,,,19,Kuwaiti,,395,Arabic,,"Kuwaiti, Arabic",,,,,false,0,,11/28/2016 00:00:00,,0,15 ratings,15,,false,143,,,false,false,false,false,false,false,false,autohero_Kuwaiti_10.jpg,47.913528,29.296972,true,true,false,,,Coka,1,87,3,false,false,,,0,0,false,,0,false,false,false,true,28,100002,100003,53,,,,,0,0,1,false,false,0,0,,,,17.582,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
6558,0,Botambah_636166253000245934.jpg,Botambah,12864,"Butamba, Sharq",butamba-sharq,1,1,4.9,Awesome,true,3,4,60,Within 60 mins,60 - 70 mins,true,true,false,false,false,false,false,false,false,Close,0.5,0,0,0,0,0,0,butamba,,,249,Juices,,310,Beverages,,"Juices, Beverages, Frozen Yogurt",,,,,true,3,,12/13/2016 00:00:00,,0,5 ratings,5,,false,143,,,false,false,false,false,false,false,false,autohero_Juices_8.jpg,47.99253,29.370596,false,false,false,,,,0,48,1,false,false,,,0,0,false,,0,false,false,false,true,32,28,100002,100003,,,,,0,0,1,false,false,2,0,,,,8.92,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,51,Frozen Yogurt,,,,,,,,,,,,,,,,,,,,,,,,
6594,0,Mekshat-Logo_636170629486057596.jpg,Mekshat Restaurant,12906,"Mekshat Restaurant, Salmiya",mekshat-restaurant-salmiya,1,1,3.3,Good,true,1,0,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,false,false,false,Close,0.5,0,0,0,0,0,0,mekshat-restaurant,,,19,Kuwaiti,,395,Arabic,,"Kuwaiti, Arabic",,,,,false,0,,12/12/2016 00:00:00,,0,17 ratings,17,,false,143,,,false,false,false,false,false,false,false,autohero_Kuwaiti_4.jpg,48.085833,29.347222,false,false,false,,,,0,9,2,false,false,,,0,0,false,,0,false,false,false,true,28,29,100002,100004,,,,,0,0,1,false,false,0,0,,,,2.362,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
6626,0,Moazebna-Logo_636173550155888905.jpg,M3zbna,12960,"M3zbna, Ardhiya",m3zbna-ardhiya,1,1,3.1,Good,true,1,0,60,Within 60 mins,60 - 70 mins,true,true,true,false,true,true,false,false,false,Close,0.5,0,0,0,0,0,0,moazebna,,,19,Kuwaiti,,395,Arabic,,"Kuwaiti, Arabic",,,,,false,0,,12/19/2016 00:00:00,,0,65 ratings,65,,false,143,,,false,false,false,false,false,false,false,autohero_Kuwaiti_8.jpg,47.911889,29.293472,false,false,false,,,,0,62,3,false,false,,,0,0,false,,0,false,false,false,true,28,29,100002,100004,53,,,,0,0,1,false,false,2,0,,,,17.862,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
6652,0,Kan_Yam_Kan_02_636177916015168223.jpg,Kan Yama kan,13007,"Kan Yama Kan, Ardhiya",kan-yama-kan-ardhiya,1,1,4.1,Very good,true,2,5,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,false,false,false,Close,0.5,0,0,0,0,0,0,kan-yam-kan,,,19,Kuwaiti,,395,Arabic,,"Kuwaiti, Arabic",,,,,false,0,,01/13/2017 00:00:00,,0,26 ratings,26,,false,143,,,false,false,false,false,false,false,false,autohero_Kuwaiti_7.jpg,47.911755,29.294453,false,false,false,,,,0,62,3,false,false,,,0,0,false,,0,false,false,false,true,28,29,100002,100003,53,,,,0,0,1,false,false,1,0,,,,17.846,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
6662,0,Cssa-Del-Gelato_636180126010659570.jpg,Casa Del Gelato,13024,"Casa Del Gelato, Salam",casa-del-gelato-salam,1,1,4.8,Awesome,true,3,5,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,false,false,false,Close,0.5,0,0,0,0,0,0,casa-del-gelato,,,22,Desserts,,,,,Desserts,,,,,true,2,,12/25/2016 00:00:00,,0,2 ratings,2,,false,143,,,false,false,false,false,false,false,false,,48.062913200000025,29.33595009999999,false,false,false,,,,0,73,2,false,false,,,0,0,false,,0,false,false,false,true,32,28,29,100002,100003,53,,,0,0,1,false,false,0,0,,,,0.489,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
6861,0,OVO-BAR-LOGO_636207600317240421.jpg,OVO Bar,13398,"OVO, Salmiya",ovo-salmiya,1,1,3.6,Good,true,1,0,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,false,false,false,Close,0.5,0,0,0,0,0,0,ovo,,,1,Japanese,,2,Chinese,,"Japanese, Chinese, Asian",,,,,false,0,,01/28/2017 00:00:00,,0,22 ratings,22,,false,143,,,false,false,false,false,false,false,false,autohero_Japanese_4.jpg,48.05565,29.337824,false,false,false,,,,0,9,2,false,false,,,0,0,false,,0,false,false,false,true,28,29,100004,,,,,,0,0,1,false,false,3,0,,,,1.188,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,397,Asian,,,,,,,,,,,,,,,,,,,,,,,,
6876,0,Loqmat-Al-Afya-Logo_636208629792926944.jpg,Loqmat Al Afya,13418,"Loqmat Al Afya, Ardhiya",loqmat-al-afya-ardhiya,1,1,3.1,Good,true,1,5,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,false,false,false,Close,0.5,0,0,0,0,0,0,loqmat-al-afya,,,14,Burgers,,12,Sandwiches,,"Burgers, Sandwiches",,,,,false,0,,01/27/2017 00:00:00,,0,14 ratings,14,,false,143,,,false,false,false,false,false,false,false,autohero_Burgers_6.jpg,47.914295,29.29549,true,true,false,,,Coka,1,62,3,false,false,,,0,0,false,,0,false,false,false,true,28,29,100002,53,,,,,0,0,1,false,false,1,0,,,,17.544,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
6932,0,Burger-Zone-Logo_636218141995679943.jpg,Burger Zone,13561,"Burger Zone, Salmiya",burger-zone-salmiya,1,1,0.5,Normal,true,0,4,60,Within 60 mins,60 - 70 mins,true,true,false,false,false,false,false,false,false,Close,0.25,0,0,0,0,0,0,burger-zone,,,14,Burgers,,18,American,,"Burgers, American",,,,,false,0,,02/07/2017 00:00:00,,0,1 rating,1 rating,,false,143,,,false,false,false,false,false,false,false,autohero_Burgers_3.jpg,48.079432,29.344088,false,false,false,,,,0,9,2,false,false,,,0,0,false,,0,false,false,false,true,28,100002,,,,,,,0,0,1,false,false,0,0,,,,1.572,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
